"soc6","soc_code","title","auto_w","pv_w","da_w","tk_w","ag_w","n_tasks","n_core","occupation_category","eloundou_alpha","eloundou_beta","eloundou_gamma","webb_software","webb_robot","webb_ai","sml","felten","frey_osborne","routine_cognitive","routine_manual"
"173026","17-3026.01","Nanotechnology Engineering Technologists and Technicians",1.01329787234043,0.931378408886398,1.21187669072191,0.590016346421371,0.848172374790165,25,22,"Computer, Engineering & Science",0.180722891566265,0.41566265060241,0.650602409638554,92,65,91,2.87216097676624,4.0733128,0.03,0.3995981,0.15181503
"311122","31-1122.00","Personal Care Aides",1.01315789473684,1.13627337034991,1.03339179122244,0.756511788568971,0.606261788388865,11,8,"Healthcare Support",0.166666666666667,0.222222222222222,0.277777777777778,NA,NA,NA,NA,NA,NA,NA,NA
"193099","19-3099.01","Transportation Planners",1.01259689922481,1.29791887852678,1.35187833213499,0.392299722475645,0.986372458190745,22,21,"Life, Physical & Social Science",0.0930232558139535,0.523255813953488,0.953488372093023,59,41,87,2.77555963130173,4.0528626,0.04,-0.7044653,-1.4125253
"131081","13-1081.01","Logistics Engineers",1.0109649122807,1.35759781744783,1.22723044713773,0.44141098006519,0.998930853660875,30,27,"Management, Business & Financial",0.0844155844155844,0.529220779220779,0.974025974025974,50,19,83,2.88772409569162,3.8946345,0.012,-0.239738054,-0.836980266666667
"292035","29-2035.00","Magnetic Resonance Imaging Technologists",1.01018518518519,0.510367651240844,1.2326677384753,0.898303068219439,0.841609810156578,24,21,"Healthcare Practitioners & Technical",0.0444444444444444,0.322222222222222,0.6,87,60,58,3.04070682553692,3.8258219,NA,1.4714253,1.1030422
"132052","13-2052.00","Personal Financial Advisors",1.00986842105263,1.31293520519113,1.27480880026557,0.545420574486565,0.857827235486081,21,17,"Management, Business & Financial",0.0526315789473684,0.5,0.947368421052632,37,16,81,2.95701044826424,3.4216366,0.58,0.31095022,-1.187116
"332022","33-2022.00","Forest Fire Inspectors and Prevention Specialists",1.00911458333333,1.00256294873987,1.13150525050115,0.600518148554092,0.517184815220759,16,16,"Protective Service",0.125,0.21875,0.3125,25,51,58,2.97276473439989,4.0018787,0.048,-1.2444085,-0.77687114
"172112","17-2112.00","Industrial Engineers",1.00657894736842,1.04203776180187,1.24417002550218,0.600872671248998,1.1093926825833,20,18,"Computer, Engineering & Science",0.180790960451977,0.550847457627119,0.92090395480226,62,50,84,2.82718548545961,4.131794,0.029,-0.672229585,-0.58752734
"113131","11-3131.00","Training and Development Managers",1.0054347826087,1.26831872857187,1.11666293132164,0.387108866328283,0.771681783754026,12,11,"Management, Business & Financial",0.0909090909090909,0.5,0.909090909090909,21,7,75,2.85809799662081,3.9212775,0.0063,-1.0671135,-1.0203131
"292034","29-2034.00","Radiologic Technologists and Technicians",1.00365497076023,0.561399215409521,1.27507892584543,0.844377810896188,0.8248501472439,30,27,"Healthcare Practitioners & Technical",0,0.37719298245614,0.754385964912281,87,60,58,2.99580307491004,3.7001708,NA,0.97983485,1.3825496
"173027","17-3027.00","Mechanical Engineering Technologists and Technicians",1.00085034013605,1.03890344816146,1.333232144003,0.565605005096178,1.00144065032578,30,19,"Computer, Engineering & Science",0.117647058823529,0.394117647058824,0.670588235294118,92,65,91,2.96131919351755,4.2454624,0.38,0.371391435,0.275790385
"254022","25-4022.00","Librarians and Media Collections Specialists",1,0.998304071924194,1.25609534997318,0.65835055842964,0.800413835172491,30,27,"Education, Training & Library",0.157894736842105,0.535087719298246,0.912280701754386,NA,NA,NA,NA,NA,NA,NA,NA
"172081","17-2081.00","Environmental Engineers",0.999269005847953,1.125851792227,1.25981190729701,0.46578581975852,0.816306767649824,29,28,"Computer, Engineering & Science",0.12962962962963,0.555555555555556,0.981481481481482,75,52,90,2.74505914775558,4.4702635,0.018,-0.43449337,-1.10146045
"351011","35-1011.00","Chefs and Head Cooks",0.999007936507937,1.22485463273875,1.0252787711781,0.47669921916776,0.621737011127423,21,21,"Food Preparation & Serving",0.0952380952380952,0.261904761904762,0.428571428571429,9,62,21,3.17655775537471,3.6165552,0.1,0.33512732,0.58460104
"273043","27-3043.05","Poets, Lyricists and Creative Writers",0.998397435897436,1.38356014684133,1.36474028539991,0.346288612521173,0.719960537668786,16,10,"Arts, Design, Entertainment & Media",0.811320754716981,0.877358490566038,0.943396226415094,5,2,23,2.71975683208572,3.2964883,0.038,-0.68834727,-0.8512562
"152021","15-2021.00","Mathematicians",0.998015873015873,1.45521366617592,1.31082211220257,0.134578745540994,1.00770039949906,11,10,"Computer, Engineering & Science",1,1,1,62,18,89,3.02712728551336,4.4771304,0.047,-0.5352294,-1.4891645
"191011","19-1011.00","Animal Scientists",0.997395833333333,1.46324023546617,1.3191185719505,0.152751058491018,0.557880047535936,9,7,"Life, Physical & Social Science",0.125,0.53125,0.9375,17,25,53,2.82106141920095,4.2094879,0.061,-0.4062879,-0.75433016
"191041","19-1041.00","Epidemiologists",0.997222222222222,1.40055269179103,1.36499713623548,0.133609679228849,0.686342710193275,16,14,"Life, Physical & Social Science",0,0.442307692307692,0.884615384615385,59,25,93,2.70173782156541,4.6009226,0.2,-0.20481583,-1.2141651
"173029","17-3029.01","Non-Destructive Testing Specialists",0.993279569892473,0.977722615379307,1.23720703266499,0.460173681964587,0.880217785353165,16,15,"Computer, Engineering & Science",0.0675675675675676,0.263513513513513,0.459459459459459,92,65,91,2.92440833236466,4.2230701,0.24,0.194463095090909,0.392798151818182
"172061","17-2061.00","Computer Hardware Engineers",0.992424242424242,1.13556589447781,1.31117842625614,0.495016810094527,1.00652418872626,18,15,"Computer, Engineering & Science",0.545454545454545,0.727272727272727,0.909090909090909,74,52,87,2.85655592411239,3.7654376,0.22,0.17394967,-0.63711745
"172112","17-2112.02","Validation Engineers",0.991869918699187,0.904438168161785,1.26367101894272,0.632776709999631,1.10551175196316,21,20,"Computer, Engineering & Science",0.180790960451977,0.550847457627119,0.92090395480226,62,50,84,2.82718548545961,4.131794,0.029,-0.672229585,-0.58752734
"253041","25-3041.00","Tutors",0.991666666666667,1.26333087867803,1.15982660065487,0.602988989298387,0.625709376403674,19,16,"Education, Training & Library",0.171428571428571,0.542857142857143,0.914285714285714,NA,NA,NA,NA,NA,NA,NA,NA
"292057","29-2057.00","Ophthalmic Medical Technicians",0.990131578947368,0.373931607283119,1.14792687930195,0.90438212829197,0.714249418911237,20,18,"Healthcare Practitioners & Technical",0.0526315789473684,0.328947368421053,0.605263157894737,39,52,42,3.11698043558509,3.0728164,NA,1.2618951,0.3637001
"173031","17-3031.00","Surveying and Mapping Technicians",0.98936170212766,0.732138548439394,1.34029640474299,0.756835772172558,1.19776684516625,30,17,"Computer, Engineering & Science",0.0851063829787234,0.5,0.914893617021277,80,54,84,2.96368665959746,3.847435,0.96,1.012070225,0.325380265
"113051","11-3051.01","Quality Control Systems Managers",0.988993710691824,1.15765357381888,1.19912109457764,0.469537147550635,0.968998527135195,27,26,"Management, Business & Financial",0.0710900473933649,0.417061611374408,0.76303317535545,50,26,68,2.87158780316166,4.1857562,0.03,0.015459125,0.00980726166666666
"211091","21-1091.00","Health Education Specialists",0.987903225806452,1.20279843051446,1.23436723035168,0.484827663932626,0.674074975760583,16,15,"Community & Social Service",0.258064516129032,0.532258064516129,0.806451612903226,5,9,21,2.75929347510313,3.252959,0.045,-0.8817603,-1.3719516
"132081","13-2081.00","Tax Examiners and Collectors, and Revenue Agents",0.987654320987654,0.783814478342397,1.38959162886624,0.888179784990375,1.12358656514385,21,6,"Management, Business & Financial",0.193548387096774,0.580645161290323,0.967741935483871,13,12,48,2.97264328995729,3.3289824,0.93,1.6245432,-0.48383886
"192041","19-2041.01","Climate Change Policy Analysts",0.985119047619048,1.41326004614679,1.31232598699105,0.283754558419619,0.77040290328965,14,14,"Life, Physical & Social Science",0.0635838150289017,0.523121387283237,0.982658959537572,59,25,91,2.72383077546138,4.0728955,0.033,-1.0469664875,-1.125128475
"173023","17-3023.00","Electrical and Electronic Engineering Technologists and Technicians",0.985062893081761,0.960596650500841,1.34485242345883,0.61041765069529,0.846468284705157,30,23,"Computer, Engineering & Science",0.188679245283019,0.405660377358491,0.622641509433962,92,65,91,2.91509476948531,3.9262509,0.84,0.173949275,0.21492957
"173012","17-3012.00","Electrical and Electronics Drafters",0.984929078014184,0.776490249421566,1.30338968433666,0.800983794375369,1.18500088771944,30,17,"Computer, Engineering & Science",0.191489361702128,0.574468085106383,0.957446808510638,49,34,81,2.88471664859466,3.1965241,0.81,1.12086455,-0.0826105035
"111011","11-1011.03","Chief Sustainability Officers",0.983796296296296,1.41229817805811,1.17724594985389,0.322416884752806,0.793513745577645,18,18,"Management, Business & Financial",0.127906976744186,0.5,0.872093023255814,30,9,28,2.79206447413487,4.2420411,0.015,-1.1517317,-1.1690833
"119121","11-9121.01","Clinical Research Coordinators",0.983050847457627,0.897887547459807,1.25851077096357,0.702466710039759,1.00474687861878,33,26,"Management, Business & Financial",0.115384615384615,0.526923076923077,0.938461538461538,50,26,68,2.84782216028468,3.8376796,0.018,-0.637308353333333,-0.760341053333333
"172199","17-2199.08","Robotics Engineers",0.982954545454545,1.34328669603281,1.21587716166834,0.346425782047542,0.816987453764111,24,20,"Computer, Engineering & Science",0.213559322033898,0.530508474576271,0.847457627118644,75,52,90,2.87080835446924,4.4884806,0.014,-0.418742137727273,-0.435068672636364
"113051","11-3051.04","Biomass Power Plant Managers",0.981770833333333,0.961602540378444,1.26149304270499,0.534110556164472,1.03187764622755,19,13,"Management, Business & Financial",0.0710900473933649,0.417061611374408,0.76303317535545,50,26,68,2.87158780316166,4.1857562,0.03,0.015459125,0.00980726166666666
"151211","15-1211.01","Health Informatics Specialists",0.981060606060606,1.37434600038227,1.21662669776796,0.270668206289966,0.766049125273286,17,16,"Computer, Engineering & Science",0.298507462686567,0.619402985074627,0.940298507462687,NA,NA,NA,NA,NA,NA,NA,NA
"152031","15-2031.00","Operations Research Analysts",0.980392156862745,1.50728002533549,1.13550023091474,0.370653570581943,0.905875155245373,17,17,"Computer, Engineering & Science",0.258064516129032,0.629032258064516,1,50,19,83,2.98190592713431,3.9865832,0.035,-0.83340687,-1.1420339
"151299","15-1299.09","Information Technology Project Managers",0.98015873015873,1.31252337691642,1.19614161806612,0.438034165439788,0.797614956526871,21,21,"Computer, Engineering & Science",0.460869565217391,0.728985507246377,0.997101449275362,NA,NA,NA,NA,NA,NA,NA,NA
"271023","27-1023.00","Floral Designers",0.975574712643678,1.09634244906623,1.20545532634241,0.792894173204158,0.423846130940107,15,14,"Arts, Design, Entertainment & Media",0.0666666666666667,0.2,0.333333333333333,59,47,77,3.0050482879719,3.0694101,0.047,-1.6634687,-0.72728086
"194051","19-4051.02","Nuclear Monitoring Technicians",0.970833333333333,0.356384593242103,1.33773502691896,0.786623915807852,1.02662391580785,16,14,"Life, Physical & Social Science",0.114754098360656,0.188524590163934,0.262295081967213,92,65,91,2.95824985678637,4.4755192,0.85,1.5479843,-0.07134012
"172141","17-2141.02","Automotive Engineers",0.97,1.30375724091682,1.30109057425016,0.277996563482571,0.889709376403674,25,25,"Computer, Engineering & Science",0.215277777777778,0.534722222222222,0.854166666666667,69,22,75,2.85444535446988,4.5903692,0.011,-0.384797384666667,-0.48233623
"132099","13-2099.01","Financial Quantitative Analysts",0.969362745098039,1.46820511704084,1.30843386311612,0.310010034836305,1.09768221703454,21,13,"Management, Business & Financial",0.222222222222222,0.574074074074074,0.925925925925926,37,16,81,2.80413137416614,3.7141135,0.33,0.21424383,-1.21416513333333
"231012","23-1012.00","Judicial Law Clerks",0.96875,0.97231682609273,1.432353469686,0.566620862175079,1.08724051464614,18,10,"Community & Social Service",0.137931034482759,0.517241379310345,0.896551724137931,NA,NA,NA,NA,NA,NA,NA,NA
"172131","17-2131.00","Materials Engineers",0.96849593495935,1.33890345665399,1.19584530687589,0.229120268851721,0.756353945771989,21,20,"Computer, Engineering & Science",0.146341463414634,0.48780487804878,0.829268292682927,72,19,100,2.77101464751633,4.3977556,0.021,-0.80922973,-0.5469536
"231021","23-1021.00","Administrative Law Judges, Adjudicators, and Hearing Officers",0.967948717948718,1.03685401784345,1.41432937761056,0.33159104634792,0.791571315182313,14,12,"Community & Social Service",0.153846153846154,0.5,0.846153846153846,NA,NA,NA,NA,NA,NA,NA,NA
"131041","13-1041.01","Environmental Compliance Inspectors",0.967479674796748,1.00545458707012,1.30289881996487,0.642794589696356,0.92548793353465,26,15,"Management, Business & Financial",0.214574898785425,0.524291497975709,0.834008097165992,17,22,42,2.83897312689431,4.2417951,0.08,0.376764396666667,-0.848250704166667
"251065","25-1065.00","Political Science Teachers, Postsecondary",0.967479674796748,1.31617051012792,1.11756304095808,0.356183022574403,0.589862393177821,22,19,"Education, Training & Library",0.170731707317073,0.475609756097561,0.780487804878049,1,3,1,2.84819186138929,3.0370259,NA,-1.4942329,-1.4801478
"131022","13-1022.00","Wholesale and Retail Buyers, Except Farm Products",0.966666666666667,1.24305125990877,1.2568632383736,0.685549828026508,0.939797700764019,20,10,"Management, Business & Financial",0.0333333333333333,0.466666666666667,0.9,NA,NA,NA,NA,NA,NA,NA,NA
"352013","35-2013.00","Cooks, Private Household",0.966666666666667,1.22909057425016,1.18466323014924,0.542902552714986,0.454379479587769,13,12,"Food Preparation & Serving",0.16,0.24,0.32,9,62,21,3.17122345803842,2.9331138,0.3,-0.9220547,-0.19080697
"193011","19-3011.00","Economists",0.966049382716049,1.55550988663994,1.33293311246846,0.14982137410341,0.650567083152456,14,13,"Life, Physical & Social Science",0.129032258064516,0.564516129032258,1,49,26,87,2.75845107561465,3.6700752,0.43,-1.30484995,-1.46887755
"274014","27-4014.00","Sound Engineering Technicians",0.964506172839506,0.940515963811873,1.27367202117058,0.655419416614002,0.814767313860576,14,13,"Arts, Design, Entertainment & Media",0.0740740740740741,0.425925925925926,0.777777777777778,100,77,82,3.31524758454106,3.6012754,0.13,0.20618504,0.6882891
"113121","11-3121.00","Human Resources Managers",0.963333333333333,1.20011450650673,1.16937776132905,0.413639297892663,0.707138438763306,26,24,"Management, Business & Financial",0.04,0.48,0.92,21,7,75,2.83939054501656,3.7812312,0.0055,-1.1879964,-1.1780994
"113051","11-3051.00","Industrial Production Managers",0.962121212121212,1.23253559144751,1.23203314436475,0.46594144677046,0.852196300149665,21,12,"Management, Business & Financial",0.0710900473933649,0.417061611374408,0.76303317535545,50,26,68,2.87158780316166,4.1857562,0.03,0.015459125,0.00980726166666666
"152011","15-2011.00","Actuaries",0.96141975308642,1.36388411594802,1.2901645938232,0.280110774638694,0.836457708158913,15,12,"Computer, Engineering & Science",0,0.5,1,39,12,93,2.76494240223054,4.2314577,0.21,0.29483214,-1.4080169
"271025","27-1025.00","Interior Designers",0.959677419354839,1.30905981273355,1.17127100247608,0.376993574548093,0.612705100875312,16,15,"Arts, Design, Entertainment & Media",0,0.5,1,59,47,77,2.80362332112332,3.9501979,0.022,-0.33375812,-0.7813792
"191029","19-1029.03","Geneticists",0.959302325581395,1.33979483190826,1.29468096028163,0.245553128985992,0.795701764352043,24,19,"Life, Physical & Social Science",0.245033112582781,0.543046357615894,0.841059602649007,62,52,82,2.76029314840351,4.9427481,0.015,-0.223620246666667,-0.59053272
"113071","11-3071.04","Supply Chain Managers",0.958333333333333,1.29819888861857,1.19622997267557,0.399129736124552,0.91871792283709,30,25,"Management, Business & Financial",0.018018018018018,0.486486486486487,0.954954954954955,50,26,68,2.85505208122263,3.5567839,0.59,0.0315764233333333,-0.494358176666667
"151255","15-1255.01","Video Game Designers",0.958333333333333,1.48625710800905,1.17365739027332,0.322913086961012,0.741413792621691,24,24,"Computer, Engineering & Science",0.461538461538462,0.730769230769231,1,NA,NA,NA,NA,NA,NA,NA,NA
